y,probyes,cum,obs
1,0.872082377,576,1153
0,0.871957674,576,1154
0,0.871936861,576,1155
1,0.87191417,577,1156
1,0.871776696,578,1157
0,0.871717037,578,1158
1,0.871638358,579,1159
1,0.871188649,580,1160
1,0.871184833,581,1161
0,0.871078948,581,1162
0,0.870826961,581,1163
1,0.870600828,582,1164
0,0.870597651,582,1165
1,0.870075265,583,1166
1,0.869988604,584,1167
0,0.869658877,584,1168
1,0.869290607,585,1169
0,0.869136068,585,1170
0,0.869001457,585,1171
0,0.86897871,585,1172
1,0.868848998,586,1173
0,0.868759339,586,1174
0,0.86846645,586,1175
1,0.868246991,587,1176
0,0.867987924,587,1177
0,0.867882769,587,1178
0,0.867691142,587,1179
0,0.866920894,587,1180
0,0.866908388,587,1181
0,0.866876794,587,1182
0,0.866798094,587,1183
1,0.866303662,588,1184
1,0.866271089,589,1185
0,0.865933271,589,1186
0,0.865391682,589,1187
1,0.865232338,590,1188
1,0.864998747,591,1189
0,0.864934648,591,1190
0,0.864909412,591,1191
1,0.864879942,592,1192
0,0.864731996,592,1193
0,0.864426388,592,1194
0,0.864383068,592,1195
0,0.864027108,592,1196
1,0.863677378,593,1197
1,0.862928908,594,1198
0,0.86278203,594,1199
0,0.862662247,594,1200
0,0.862629852,594,1201
0,0.862615015,594,1202
0,0.86243293,594,1203
0,0.862272209,594,1204
0,0.862266532,594,1205
0,0.862103913,594,1206
0,0.861937062,594,1207
1,0.861924281,595,1208
0,0.861778094,595,1209
0,0.86125948,595,1210
1,0.861159841,596,1211
0,0.860954016,596,1212
0,0.86045248,596,1213
1,0.860138166,597,1214
0,0.859714847,597,1215
1,0.859435727,598,1216
1,0.859197353,599,1217
0,0.858909593,599,1218
0,0.858798164,599,1219
1,0.858758385,600,1220
0,0.858643967,600,1221
1,0.858568674,601,1222
0,0.858478963,601,1223
0,0.858281228,601,1224
1,0.858252179,602,1225
0,0.857741116,602,1226
1,0.857259503,603,1227
1,0.857208665,604,1228
0,0.856790962,604,1229
0,0.856094903,604,1230
1,0.856017296,605,1231
0,0.855792759,605,1232
1,0.855489568,606,1233
1,0.855297518,607,1234
1,0.855291083,608,1235
0,0.855148889,608,1236
0,0.85502448,608,1237
0,0.85487929,608,1238
0,0.854868497,608,1239
0,0.854845369,608,1240
0,0.854821592,608,1241
0,0.854772392,608,1242
0,0.854641577,608,1243
0,0.854626744,608,1244
0,0.854603907,608,1245
0,0.854242198,608,1246
1,0.854209647,609,1247
0,0.853885481,609,1248
1,0.853587491,610,1249
0,0.853553344,610,1250
0,0.85332377,610,1251
1,0.853280008,611,1252
1,0.853211213,612,1253
0,0.853160308,612,1254
1,0.853031927,613,1255
0,0.852988067,613,1256
1,0.852599431,614,1257
0,0.852469991,614,1258
0,0.852270517,614,1259
1,0.852061366,615,1260
1,0.851789365,616,1261
0,0.851724236,616,1262
0,0.85153106,616,1263
1,0.851310185,617,1264
0,0.851132732,617,1265
1,0.851130882,618,1266
1,0.851042723,619,1267
0,0.85094369,619,1268
0,0.850731771,619,1269
0,0.850456177,619,1270
0,0.850393949,619,1271
1,0.85025787,620,1272
0,0.850257234,620,1273
0,0.849904343,620,1274
0,0.849772416,620,1275
0,0.849538906,620,1276
0,0.849532617,620,1277
0,0.849484011,620,1278
0,0.84926703,620,1279
0,0.849200554,620,1280
0,0.84874669,620,1281
0,0.847986373,620,1282
1,0.847706979,621,1283
0,0.847529201,621,1284
0,0.84743456,621,1285
0,0.847169742,621,1286
1,0.847139106,622,1287
0,0.84700231,622,1288
0,0.846891012,622,1289
0,0.846650585,622,1290
0,0.846635861,622,1291
0,0.846600437,622,1292
1,0.846397369,623,1293
1,0.846121886,624,1294
1,0.846102407,625,1295
0,0.845904926,625,1296
0,0.845891578,625,1297
1,0.845262252,626,1298
1,0.845149474,627,1299
1,0.845040924,628,1300
0,0.844372445,628,1301
0,0.844221688,628,1302
1,0.8440975,629,1303
0,0.844048856,629,1304
1,0.844035903,630,1305
0,0.843919288,630,1306
1,0.843891651,631,1307
0,0.843843086,631,1308
0,0.843768594,631,1309
0,0.84372427,631,1310
1,0.843653478,632,1311
1,0.84347501,633,1312
0,0.843413345,633,1313
0,0.843280149,633,1314
0,0.843065932,633,1315
1,0.842934084,634,1316
0,0.842880695,634,1317
0,0.842874523,634,1318
0,0.842838312,634,1319
1,0.842712697,635,1320
0,0.842621774,635,1321
0,0.842570102,635,1322
0,0.842536858,635,1323
0,0.842153572,635,1324
1,0.841863753,636,1325
1,0.841858214,637,1326
1,0.841642659,638,1327
0,0.841576834,638,1328
0,0.840994376,638,1329
1,0.840962039,639,1330
1,0.840767879,640,1331
1,0.84065523,641,1332
0,0.840544123,641,1333
0,0.839658911,641,1334
1,0.839430013,642,1335
0,0.839059272,642,1336
0,0.838474426,642,1337
0,0.838403608,642,1338
1,0.838059186,643,1339
0,0.837877842,643,1340
0,0.837562122,643,1341
1,0.837552844,644,1342
0,0.837258935,644,1343
1,0.836975732,645,1344
1,0.836955509,646,1345
0,0.836800184,646,1346
0,0.83673413,646,1347
1,0.836676145,647,1348
1,0.836598623,648,1349
0,0.835941807,648,1350
0,0.835903924,648,1351
0,0.835749249,648,1352
0,0.835713665,648,1353
0,0.83569815,648,1354
1,0.835502944,649,1355
1,0.835433169,650,1356
0,0.835222021,650,1357
1,0.834975385,651,1358
0,0.834881886,651,1359
0,0.83486697,651,1360
0,0.834794992,651,1361
0,0.834747103,651,1362
1,0.834668543,652,1363
1,0.834650161,653,1364
1,0.834649057,654,1365
0,0.834607539,654,1366
0,0.834580868,654,1367
1,0.834469013,655,1368
0,0.834426382,655,1369
0,0.834273881,655,1370
1,0.834228498,656,1371
0,0.834087006,656,1372
0,0.834018327,656,1373
0,0.833946026,656,1374
1,0.833940071,657,1375
0,0.833788486,657,1376
0,0.833302927,657,1377
0,0.832724653,657,1378
1,0.832563204,658,1379
0,0.832433856,658,1380
1,0.832360947,659,1381
1,0.832234963,660,1382
1,0.83206031,661,1383
0,0.832037588,661,1384
1,0.831772089,662,1385
1,0.831650457,663,1386
1,0.831341598,664,1387
1,0.83127796,665,1388
0,0.831233466,665,1389
0,0.831195109,665,1390
1,0.830983051,666,1391
0,0.830894409,666,1392
1,0.830800809,667,1393
1,0.830724269,668,1394
0,0.830585345,668,1395
1,0.830514836,669,1396
0,0.830437996,669,1397
1,0.830219768,670,1398
1,0.829661959,671,1399
0,0.829493549,671,1400
0,0.829174095,671,1401
0,0.828914871,671,1402
0,0.828893087,671,1403
0,0.82856919,671,1404
0,0.828453736,671,1405
1,0.82822102,672,1406
0,0.828078076,672,1407
1,0.827677947,673,1408
1,0.827404873,674,1409
1,0.827402046,675,1410
1,0.827363256,676,1411
1,0.82686646,677,1412
1,0.82648375,678,1413
0,0.826455066,678,1414
0,0.826343165,678,1415
1,0.826318194,679,1416
0,0.825618273,679,1417
1,0.825472813,680,1418
0,0.825442499,680,1419
0,0.825283629,680,1420
0,0.825217321,680,1421
1,0.825047954,681,1422
0,0.824919769,681,1423
0,0.824727049,681,1424
1,0.824623294,682,1425
1,0.824370818,683,1426
1,0.824122028,684,1427
0,0.824013032,684,1428
1,0.823865822,685,1429
0,0.823328094,685,1430
0,0.822931777,685,1431
1,0.822283932,686,1432
0,0.822221116,686,1433
0,0.821935371,686,1434
1,0.82188944,687,1435
0,0.821556135,687,1436
0,0.821525347,687,1437
0,0.821436624,687,1438
0,0.820974471,687,1439
1,0.820885622,688,1440
1,0.820802387,689,1441
0,0.820653311,689,1442
1,0.820572435,690,1443
0,0.82040494,690,1444
0,0.820292315,690,1445
0,0.820251331,690,1446
0,0.820189457,690,1447
1,0.819886986,691,1448
0,0.819815797,691,1449
0,0.819804866,691,1450
1,0.819721238,692,1451
0,0.819514936,692,1452
0,0.819475944,692,1453
1,0.819408032,693,1454
1,0.819386574,694,1455
1,0.819351852,695,1456
0,0.819345813,695,1457
1,0.819329679,696,1458
0,0.81919366,696,1459
0,0.818894541,696,1460
0,0.818823284,696,1461
1,0.81872915,697,1462
0,0.818284084,697,1463
0,0.818045395,697,1464
1,0.818010831,698,1465
0,0.81762524,698,1466
1,0.817580353,699,1467
1,0.817378297,700,1468
0,0.817295347,700,1469
0,0.817284954,700,1470
1,0.817220942,701,1471
0,0.816978329,701,1472
1,0.816976983,702,1473
0,0.816904691,702,1474
1,0.816664806,703,1475
0,0.81610925,703,1476
1,0.815997298,704,1477
1,0.815670837,705,1478
1,0.815485712,706,1479
0,0.815454232,706,1480
0,0.815358592,706,1481
0,0.815320109,706,1482
1,0.815251287,707,1483
1,0.81517211,708,1484
0,0.814772208,708,1485
0,0.814364836,708,1486
1,0.814250127,709,1487
1,0.814209045,710,1488
1,0.813669821,711,1489
0,0.813328242,711,1490
0,0.813064925,711,1491
0,0.813059696,711,1492
1,0.812873129,712,1493
0,0.812680481,712,1494
0,0.812255569,712,1495
0,0.811870425,712,1496
1,0.811393821,713,1497
0,0.81132366,713,1498
1,0.811313312,714,1499
1,0.81084679,715,1500
0,0.810806357,715,1501
0,0.810659326,715,1502
0,0.810561932,715,1503
0,0.810446988,715,1504
0,0.810438078,715,1505
1,0.810331959,716,1506
0,0.810263402,716,1507
0,0.810227056,716,1508
0,0.809916176,716,1509
1,0.8098597,717,1510
1,0.809784296,718,1511
1,0.809508053,719,1512
0,0.809490596,719,1513
0,0.809066575,719,1514
0,0.809030579,719,1515
0,0.808992322,719,1516
1,0.808767358,720,1517
0,0.808441736,720,1518
0,0.807855979,720,1519
0,0.807488232,720,1520
0,0.807343373,720,1521
0,0.80719289,720,1522
1,0.806994225,721,1523
1,0.806464419,722,1524
1,0.805988744,723,1525
0,0.805964287,723,1526
0,0.805882859,723,1527
0,0.805716639,723,1528
0,0.805683107,723,1529
1,0.805590721,724,1530
1,0.805543388,725,1531
0,0.805273443,725,1532
1,0.804430695,726,1533
1,0.804253742,727,1534
1,0.804216649,728,1535
1,0.804153881,729,1536
0,0.804015914,729,1537
0,0.803834546,729,1538
1,0.803606055,730,1539
0,0.803599363,730,1540
1,0.80349565,731,1541
0,0.803382323,731,1542
0,0.803149735,731,1543
0,0.802581854,731,1544
1,0.802313312,732,1545
0,0.802229586,732,1546
1,0.802144722,733,1547
0,0.802103741,733,1548
0,0.801781982,733,1549
1,0.801734077,734,1550
1,0.801593108,735,1551
1,0.801515007,736,1552
1,0.801272986,737,1553
1,0.801267604,738,1554
1,0.801195873,739,1555
0,0.80108225,739,1556
1,0.800854218,740,1557
1,0.800732406,741,1558
0,0.80063014,741,1559
1,0.800581259,742,1560
0,0.800529272,742,1561
0,0.800464689,742,1562
0,0.800362,742,1563
1,0.800062943,743,1564
0,0.799930621,743,1565
0,0.799706341,743,1566
0,0.799577368,743,1567
0,0.799301141,743,1568
0,0.798593017,743,1569
0,0.798582305,743,1570
0,0.798450892,743,1571
1,0.798355316,744,1572
1,0.798269144,745,1573
0,0.797983155,745,1574
0,0.797943366,745,1575
0,0.797907796,745,1576
1,0.797815706,746,1577
0,0.797275698,746,1578
1,0.796685767,747,1579
0,0.796657613,747,1580
1,0.796610793,748,1581
0,0.796131955,748,1582
0,0.796072902,748,1583
1,0.795871591,749,1584
0,0.795846506,749,1585
1,0.795470054,750,1586
0,0.79545873,750,1587
1,0.795276831,751,1588
1,0.795252832,752,1589
0,0.79504753,752,1590
0,0.794688194,752,1591
0,0.794503175,752,1592
0,0.794420223,752,1593
0,0.794342342,752,1594
1,0.79410445,753,1595
1,0.794090356,754,1596
1,0.79399269,755,1597
1,0.793914166,756,1598
1,0.793731676,757,1599
0,0.793536615,757,1600
1,0.793261792,758,1601
0,0.792761284,758,1602
0,0.792750868,758,1603
0,0.792678666,758,1604
0,0.792517666,758,1605
1,0.792347229,759,1606
1,0.792328735,760,1607
1,0.792328735,761,1608
1,0.792127722,762,1609
0,0.791760519,762,1610
0,0.791643301,762,1611
0,0.791497419,762,1612
1,0.791167796,763,1613
0,0.790982225,763,1614
1,0.790689144,764,1615
0,0.790662298,764,1616
1,0.790659518,765,1617
0,0.790584826,765,1618
1,0.790440156,766,1619
1,0.790350661,767,1620
0,0.790186839,767,1621
0,0.790029261,767,1622
1,0.789762695,768,1623
1,0.789655448,769,1624
1,0.789452569,770,1625
0,0.789372441,770,1626
0,0.789267243,770,1627
1,0.789174952,771,1628
0,0.788961476,771,1629
0,0.788674018,771,1630
0,0.788632915,771,1631
1,0.7885731,772,1632
1,0.788565464,773,1633
0,0.788350536,773,1634
1,0.788325807,774,1635
0,0.788244264,774,1636
1,0.788049609,775,1637
1,0.787900549,776,1638
1,0.787753184,777,1639
0,0.787579882,777,1640
0,0.787299255,777,1641
0,0.787163012,777,1642
0,0.787020135,777,1643
0,0.787003942,777,1644
0,0.786990699,777,1645
1,0.786935743,778,1646
0,0.786849079,778,1647
1,0.786604512,779,1648
0,0.786601088,779,1649
0,0.786497231,779,1650
1,0.786318847,780,1651
0,0.786065798,780,1652
0,0.786015512,780,1653
1,0.785983284,781,1654
0,0.785968514,781,1655
0,0.785918346,781,1656
1,0.785833738,782,1657
1,0.785787216,783,1658
0,0.785579058,783,1659
0,0.785520434,783,1660
0,0.785305816,783,1661
1,0.785202446,784,1662
0,0.785145467,784,1663
0,0.785026043,784,1664
1,0.784832715,785,1665
1,0.784577544,786,1666
0,0.784545463,786,1667
1,0.784373032,787,1668
1,0.784261892,788,1669
1,0.784079444,789,1670
0,0.783912841,789,1671
0,0.783737636,789,1672
0,0.783727975,789,1673
0,0.783484544,789,1674
1,0.782977275,790,1675
0,0.782827433,790,1676
0,0.78276204,790,1677
0,0.782132111,790,1678
0,0.781922001,790,1679
0,0.781860232,790,1680
0,0.781619211,790,1681
0,0.781362315,790,1682
1,0.781287514,791,1683
1,0.781207772,792,1684
0,0.781150576,792,1685
0,0.78088993,792,1686
0,0.780664302,792,1687
0,0.780547536,792,1688
1,0.780380617,793,1689
0,0.780265492,793,1690
0,0.780263092,793,1691
0,0.780043965,793,1692
1,0.779973508,794,1693
1,0.779605174,795,1694
0,0.779545237,795,1695
0,0.779229171,795,1696
1,0.779210832,796,1697
1,0.778850849,797,1698
1,0.778824426,798,1699
0,0.778400142,798,1700
0,0.778360294,798,1701
0,0.778265016,798,1702
0,0.777799042,798,1703
0,0.777595246,798,1704
0,0.777504923,798,1705
0,0.777307789,798,1706
0,0.776654137,798,1707
1,0.776617743,799,1708
0,0.776491144,799,1709
0,0.776471879,799,1710
1,0.776255614,800,1711
0,0.776231541,800,1712
1,0.776044449,801,1713
0,0.775935493,801,1714
1,0.775559628,802,1715
1,0.775433822,803,1716
0,0.775387429,803,1717
0,0.775131551,803,1718
0,0.774908226,803,1719
0,0.7748426,803,1720
0,0.774816535,803,1721
0,0.774784778,803,1722
0,0.774263454,803,1723
1,0.773899075,804,1724
1,0.773851267,805,1725
0,0.773780067,805,1726
0,0.773774185,805,1727
0,0.773724363,805,1728
0,0.773442929,805,1729
1,0.772603783,806,1730
1,0.772484715,807,1731
1,0.772294601,808,1732
0,0.772286793,808,1733
0,0.771452635,808,1734
0,0.771245189,808,1735
0,0.771035139,808,1736
1,0.771016531,809,1737
0,0.77083859,809,1738
0,0.770484434,809,1739
0,0.77037421,809,1740
0,0.770309565,809,1741
0,0.770198185,809,1742
0,0.770154571,809,1743
0,0.770119909,809,1744
0,0.770048379,809,1745
0,0.770025182,809,1746
0,0.769727577,809,1747
1,0.769717935,810,1748
0,0.769447053,810,1749
0,0.769418703,810,1750
0,0.769323454,810,1751
1,0.768719521,811,1752
0,0.76849792,811,1753
0,0.768236469,811,1754
1,0.76822454,812,1755
0,0.767994234,812,1756
1,0.767905168,813,1757
0,0.767727286,813,1758
1,0.767719868,814,1759
0,0.767371415,814,1760
1,0.767360133,815,1761
0,0.767099465,815,1762
0,0.767059336,815,1763
0,0.766902812,815,1764
1,0.766710193,816,1765
1,0.766690661,817,1766
1,0.766650626,818,1767
0,0.766364268,818,1768
0,0.766244784,818,1769
0,0.765879302,818,1770
1,0.765119292,819,1771
1,0.765094024,820,1772
0,0.764830228,820,1773
0,0.764757663,820,1774
1,0.764695807,821,1775
1,0.76461101,822,1776
1,0.764556112,823,1777
0,0.764398026,823,1778
0,0.764289773,823,1779
1,0.763923942,824,1780
0,0.763853817,824,1781
0,0.763634259,824,1782
1,0.763606497,825,1783
0,0.763417486,825,1784
0,0.763392055,825,1785
1,0.763372908,826,1786
0,0.763371607,826,1787
0,0.763304983,826,1788
1,0.763132724,827,1789
0,0.763126253,827,1790
0,0.762902864,827,1791
0,0.762895484,827,1792
0,0.762812954,827,1793
0,0.762783895,827,1794
0,0.7626037,827,1795
1,0.762399572,828,1796
0,0.762289634,828,1797
1,0.762191553,829,1798
1,0.762121219,830,1799
1,0.762029291,831,1800
0,0.76201783,831,1801
0,0.761791,831,1802
0,0.761369526,831,1803
1,0.761358698,832,1804
1,0.761333115,833,1805
1,0.761087472,834,1806
1,0.76107958,835,1807
1,0.761078744,836,1808
0,0.761029389,836,1809
0,0.760770865,836,1810
0,0.760630407,836,1811
0,0.760441183,836,1812
0,0.760261882,836,1813
0,0.760075595,836,1814
0,0.760061225,836,1815
1,0.759930771,837,1816
0,0.759834942,837,1817
1,0.759781616,838,1818
1,0.759661538,839,1819
1,0.759497985,840,1820
0,0.759429115,840,1821
0,0.759156829,840,1822
1,0.759137447,841,1823
1,0.758987297,842,1824
0,0.758703649,842,1825
0,0.758597341,842,1826
0,0.758403539,842,1827
0,0.758326539,842,1828
0,0.758311437,842,1829
1,0.758204315,843,1830
1,0.75795365,844,1831
0,0.757667154,844,1832
1,0.757579415,845,1833
0,0.757444074,845,1834
0,0.757304712,845,1835
0,0.757269348,845,1836
0,0.7570483,845,1837
0,0.75668987,845,1838
0,0.756675767,845,1839
0,0.756617397,845,1840
1,0.756140138,846,1841
1,0.755985252,847,1842
1,0.755775963,848,1843
0,0.755444714,848,1844
1,0.755290269,849,1845
1,0.755281804,850,1846
1,0.755140639,851,1847
0,0.755023576,851,1848
0,0.754989431,851,1849
0,0.75487528,851,1850
0,0.754722998,851,1851
1,0.754578097,852,1852
1,0.75450394,853,1853
0,0.754343794,853,1854
0,0.754272887,853,1855
0,0.754250386,853,1856
0,0.753437359,853,1857
1,0.752930044,854,1858
0,0.752668696,854,1859
1,0.751824806,855,1860
1,0.751675844,856,1861
0,0.751412748,856,1862
0,0.751385662,856,1863
1,0.751225461,857,1864
0,0.751207931,857,1865
0,0.751052103,857,1866
0,0.750692642,857,1867
1,0.750671231,858,1868
1,0.75039229,859,1869
0,0.750346286,859,1870
1,0.749833034,860,1871
0,0.749616688,860,1872
0,0.749606064,860,1873
0,0.749430865,860,1874
0,0.749334444,860,1875
1,0.749310739,861,1876
0,0.749280758,861,1877
0,0.749280758,861,1878
0,0.749222893,861,1879
0,0.748945919,861,1880
1,0.74867006,862,1881
0,0.748550595,862,1882
0,0.748408837,862,1883
0,0.748312419,862,1884
1,0.748171137,863,1885
0,0.748116154,863,1886
1,0.748014082,864,1887
0,0.74791647,864,1888
0,0.74741093,864,1889
1,0.747314334,865,1890
0,0.747266933,865,1891
0,0.747256848,865,1892
1,0.747140641,866,1893
0,0.746973295,866,1894
1,0.746972086,867,1895
0,0.746920711,867,1896
0,0.746492129,867,1897
0,0.746289587,867,1898
0,0.745961167,867,1899
0,0.745654884,867,1900
0,0.745173319,867,1901
0,0.745147569,867,1902
0,0.744996567,867,1903
0,0.744930183,867,1904
0,0.744858505,867,1905
0,0.744858163,867,1906
0,0.744822737,867,1907
0,0.744620953,867,1908
0,0.744589879,867,1909
1,0.744567248,868,1910
0,0.74434124,868,1911
0,0.74400842,868,1912
1,0.743979926,869,1913
0,0.743972155,869,1914
0,0.74374847,869,1915
0,0.743504443,869,1916
0,0.743502307,869,1917
0,0.743473433,869,1918
0,0.743328077,869,1919
1,0.743311745,870,1920
0,0.743298351,870,1921
0,0.743297206,870,1922
0,0.743086614,870,1923
0,0.742961357,870,1924
0,0.742906125,870,1925
1,0.742824294,871,1926
1,0.742809354,872,1927
0,0.742059406,872,1928
0,0.741737711,872,1929
0,0.741639964,872,1930
0,0.741480819,872,1931
0,0.740919546,872,1932
1,0.740648141,873,1933
0,0.740648141,873,1934
0,0.740363672,873,1935
0,0.740143629,873,1936
0,0.740052838,873,1937
0,0.739696287,873,1938
1,0.739283565,874,1939
1,0.7389815,875,1940
1,0.73866087,876,1941
0,0.738592489,876,1942
0,0.738591717,876,1943
1,0.738462878,877,1944
0,0.738460058,877,1945
0,0.738420463,877,1946
0,0.738084967,877,1947
0,0.737863599,877,1948
0,0.73773654,877,1949
1,0.737251969,878,1950
0,0.737095303,878,1951
1,0.73687933,879,1952
1,0.736707082,880,1953
1,0.736663709,881,1954
0,0.736565499,881,1955
0,0.736178213,881,1956
0,0.73605265,881,1957
0,0.735886508,881,1958
0,0.73520114,881,1959
1,0.735108578,882,1960
1,0.73509335,883,1961
0,0.735044626,883,1962
1,0.734929004,884,1963
0,0.734914899,884,1964
0,0.734788055,884,1965
1,0.734309363,885,1966
1,0.734197126,886,1967
0,0.734151146,886,1968
1,0.734102389,887,1969
0,0.734087007,887,1970
0,0.733973188,887,1971
0,0.733573463,887,1972
0,0.733263571,887,1973
1,0.732379012,888,1974
0,0.732358275,888,1975
0,0.732322129,888,1976
0,0.732267042,888,1977
0,0.732079104,888,1978
1,0.732002367,889,1979
0,0.731767167,889,1980
0,0.731712439,889,1981
0,0.731549903,889,1982
0,0.731379721,889,1983
0,0.731239698,889,1984
0,0.73123227,889,1985
1,0.730948383,890,1986
1,0.730770878,891,1987
1,0.730552514,892,1988
1,0.730542986,893,1989
0,0.730271286,893,1990
0,0.730125618,893,1991
0,0.729979072,893,1992
1,0.729666185,894,1993
0,0.729589328,894,1994
0,0.729490396,894,1995
1,0.729457756,895,1996
0,0.729354095,895,1997
0,0.729303559,895,1998
0,0.728857989,895,1999
0,0.728467268,895,2000
0,0.727906887,895,2001
0,0.727852774,895,2002
1,0.727669468,896,2003
1,0.727591027,897,2004
0,0.727342291,897,2005
1,0.726822435,898,2006
0,0.726330585,898,2007
0,0.726251903,898,2008
1,0.726080814,899,2009
0,0.725941053,899,2010
1,0.72583703,900,2011
0,0.725695201,900,2012
1,0.72560207,901,2013
0,0.725526484,901,2014
0,0.725099725,901,2015
1,0.724968107,902,2016
0,0.723949936,902,2017
1,0.723923995,903,2018
1,0.723866632,904,2019
1,0.723768559,905,2020
0,0.723631067,905,2021
0,0.722898588,905,2022
0,0.722645878,905,2023
