,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
281,29139,27,management,single,tertiary,yes,1414,yes,no,cellular,2,feb,95,1,-1,0,unknown,no
282,32252,38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,283,1,-1,0,unknown,no
283,14772,57,services,married,secondary,no,-37,no,yes,telephone,16,jul,31,6,-1,0,unknown,no
284,27976,45,blue-collar,married,tertiary,no,47,yes,no,cellular,28,jan,1972,2,-1,0,unknown,no
285,5703,35,blue-collar,married,primary,no,-239,yes,no,unknown,26,may,281,1,-1,0,unknown,no
286,43960,46,services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,no
287,13953,50,blue-collar,married,primary,no,888,no,yes,telephone,10,jul,160,3,-1,0,unknown,no
288,17366,37,entrepreneur,married,tertiary,no,404,yes,no,cellular,28,jul,55,10,-1,0,unknown,no
289,36158,55,services,married,secondary,no,761,yes,no,telephone,11,may,28,1,-1,0,unknown,no
290,435,32,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,198,2,-1,0,unknown,no
291,20835,30,technician,single,tertiary,no,0,yes,no,cellular,13,aug,150,4,-1,0,unknown,no
292,38800,32,services,married,secondary,no,1977,yes,yes,cellular,18,may,44,4,-1,0,unknown,no
293,16732,57,retired,married,primary,no,-64,yes,no,telephone,24,jul,147,1,-1,0,unknown,no
294,8361,31,admin.,married,secondary,no,7634,yes,yes,unknown,3,jun,216,1,-1,0,unknown,no
295,13024,50,blue-collar,divorced,primary,no,5,no,no,cellular,7,jul,118,1,-1,0,unknown,no
296,2640,44,blue-collar,married,secondary,no,1340,yes,no,unknown,13,may,244,1,-1,0,unknown,no
297,42624,66,self-employed,married,tertiary,no,147,no,no,telephone,12,jan,411,1,-1,0,unknown,yes
298,27191,40,blue-collar,married,secondary,no,-605,yes,yes,cellular,21,nov,79,1,171,1,failure,no
299,21458,40,technician,married,secondary,no,169,yes,no,cellular,18,aug,43,4,-1,0,unknown,no
300,3574,36,blue-collar,married,secondary,no,412,yes,no,unknown,15,may,244,2,-1,0,unknown,no
301,44444,53,management,married,tertiary,no,3591,yes,no,cellular,5,aug,306,2,181,2,other,yes
302,2641,32,blue-collar,married,secondary,no,363,yes,no,unknown,13,may,431,1,-1,0,unknown,no
303,21325,31,technician,single,secondary,no,0,no,no,cellular,18,aug,93,2,-1,0,unknown,no
304,1033,37,technician,married,tertiary,no,16,yes,yes,unknown,7,may,153,3,-1,0,unknown,no
305,17143,31,entrepreneur,divorced,tertiary,no,1767,no,no,telephone,25,jul,395,6,-1,0,unknown,no
306,9591,49,admin.,married,secondary,no,1632,no,no,unknown,6,jun,47,1,-1,0,unknown,no
307,6689,29,blue-collar,married,primary,no,1101,yes,yes,unknown,28,may,165,1,-1,0,unknown,no
308,15977,52,self-employed,married,secondary,no,0,yes,no,cellular,22,jul,150,1,-1,0,unknown,no
309,23054,37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no
310,11379,57,retired,single,secondary,no,630,no,no,unknown,19,jun,276,1,-1,0,unknown,no
311,31720,56,technician,married,primary,no,1232,no,no,cellular,7,apr,44,1,-1,0,unknown,no
312,1651,35,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57,2,-1,0,unknown,no
313,11589,54,retired,divorced,primary,no,52,no,no,unknown,19,jun,184,3,-1,0,unknown,no
314,19964,35,technician,married,secondary,no,46,no,no,cellular,8,aug,404,4,-1,0,unknown,no
315,44517,70,retired,married,primary,no,324,no,no,cellular,11,aug,632,1,308,6,other,yes
316,23607,39,housemaid,married,tertiary,no,315,no,no,cellular,28,aug,53,4,-1,0,unknown,no
317,18443,46,services,married,secondary,no,998,yes,no,cellular,31,jul,126,2,-1,0,unknown,no
318,44589,23,admin.,single,secondary,no,366,no,no,unknown,20,aug,22,1,-1,0,unknown,no
319,38195,38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,67,4,175,6,failure,no
320,8809,26,self-employed,single,secondary,no,467,yes,yes,unknown,4,jun,90,2,-1,0,unknown,no
321,45176,38,entrepreneur,single,secondary,no,2543,no,no,cellular,11,nov,357,3,93,5,success,yes
322,20459,30,management,single,tertiary,no,74,no,no,cellular,12,aug,96,5,-1,0,unknown,no
323,43901,27,admin.,single,secondary,no,240,yes,yes,unknown,9,jun,46,1,-1,0,unknown,no
324,29667,48,technician,married,tertiary,no,2,no,no,cellular,3,feb,165,5,6,3,other,no
325,1737,37,blue-collar,divorced,secondary,no,-271,yes,no,unknown,9,may,172,1,-1,0,unknown,no
326,19789,51,blue-collar,married,primary,no,872,no,no,cellular,8,aug,82,2,-1,0,unknown,no
327,27644,35,self-employed,single,secondary,no,1732,no,no,telephone,21,nov,1441,3,-1,0,unknown,no
328,11595,39,services,single,secondary,no,2453,no,no,unknown,19,jun,92,2,-1,0,unknown,no
329,44490,31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,97,1,782,1,other,yes
330,22619,44,technician,married,secondary,no,56,no,no,cellular,22,aug,148,8,-1,0,unknown,no
331,14931,60,blue-collar,married,primary,no,1477,yes,no,cellular,16,jul,69,3,-1,0,unknown,no
332,35221,34,technician,single,secondary,no,49,no,no,cellular,7,may,393,1,351,1,failure,no
333,9336,26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,-1,0,unknown,no
334,10338,42,blue-collar,married,secondary,no,273,no,no,unknown,12,jun,315,1,-1,0,unknown,no
335,6304,33,blue-collar,married,tertiary,no,22,yes,no,unknown,27,may,375,1,-1,0,unknown,no
336,39068,26,blue-collar,married,secondary,no,697,yes,no,cellular,18,may,253,2,-1,0,unknown,no
337,34149,58,management,married,tertiary,no,4152,yes,no,cellular,30,apr,750,2,164,4,other,yes
338,9551,30,blue-collar,married,secondary,no,3653,yes,yes,unknown,6,jun,167,4,-1,0,unknown,no
339,11469,47,retired,divorced,secondary,no,0,no,no,unknown,19,jun,141,1,-1,0,unknown,no
340,15721,40,blue-collar,married,primary,no,0,yes,no,cellular,21,jul,1080,4,-1,0,unknown,yes
341,33156,31,blue-collar,single,primary,no,71,yes,no,cellular,20,apr,185,3,336,6,failure,no
342,32692,39,admin.,married,secondary,no,260,yes,no,cellular,17,apr,146,1,281,1,failure,no
343,40960,32,management,married,tertiary,no,1388,yes,no,cellular,13,aug,102,1,105,1,success,no
344,40064,29,management,single,tertiary,no,572,no,no,cellular,4,jun,224,1,-1,0,unknown,yes
345,40056,42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure,yes
346,10749,51,admin.,married,secondary,no,2967,no,no,unknown,17,jun,83,2,-1,0,unknown,no
347,2600,35,technician,married,secondary,no,304,yes,no,unknown,13,may,3,1,-1,0,unknown,no
348,23308,38,student,married,secondary,no,134,no,no,cellular,27,aug,91,8,-1,0,unknown,no
349,30009,40,unemployed,divorced,secondary,no,4082,yes,no,cellular,4,feb,113,1,-1,0,unknown,no
350,7413,55,retired,married,secondary,no,2749,yes,yes,unknown,29,may,58,2,-1,0,unknown,no
351,27963,47,services,divorced,secondary,no,0,no,no,cellular,28,jan,216,1,-1,0,unknown,no
352,1339,27,student,single,secondary,no,217,yes,no,unknown,8,may,319,1,-1,0,unknown,no
353,5197,33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,unknown,no
354,26695,59,retired,married,secondary,no,2467,no,no,cellular,20,nov,972,2,-1,0,unknown,no
355,5472,35,admin.,single,secondary,no,-413,yes,no,unknown,23,may,178,1,-1,0,unknown,no
356,5400,46,management,single,secondary,no,295,yes,no,unknown,23,may,141,6,-1,0,unknown,no
357,25724,30,management,married,tertiary,no,-181,yes,no,cellular,19,nov,621,2,-1,0,unknown,no
358,1358,43,blue-collar,married,primary,no,-77,yes,no,unknown,8,may,468,1,-1,0,unknown,no
359,30797,47,blue-collar,divorced,primary,no,1279,yes,no,cellular,6,feb,479,2,-1,0,unknown,no
360,15127,57,management,divorced,tertiary,no,429,yes,no,cellular,17,jul,245,1,-1,0,unknown,no
361,10038,39,management,married,primary,no,0,no,no,unknown,11,jun,308,7,-1,0,unknown,no
362,36000,33,blue-collar,married,primary,no,139,yes,no,cellular,8,may,548,1,-1,0,unknown,no
363,1183,29,admin.,divorced,secondary,no,1320,yes,yes,unknown,8,may,489,1,-1,0,unknown,no
364,5482,31,services,single,secondary,no,6374,yes,no,unknown,23,may,922,2,-1,0,unknown,no
365,19193,57,retired,married,secondary,no,1230,no,no,cellular,6,aug,78,4,-1,0,unknown,no
366,18666,32,technician,single,tertiary,no,127,yes,no,cellular,31,jul,88,3,-1,0,unknown,no
367,22145,45,blue-collar,married,primary,no,1251,no,yes,cellular,21,aug,126,4,-1,0,unknown,no
368,3699,33,services,single,secondary,no,0,yes,no,unknown,16,may,212,1,-1,0,unknown,no
369,9287,37,management,married,tertiary,no,636,no,yes,unknown,5,jun,338,2,-1,0,unknown,no
370,11149,48,admin.,single,secondary,no,479,yes,yes,unknown,18,jun,533,3,-1,0,unknown,no
371,22397,31,management,single,tertiary,no,10215,no,no,cellular,22,aug,139,2,-1,0,unknown,no
372,17785,41,technician,married,tertiary,no,91,no,yes,cellular,29,jul,204,3,-1,0,unknown,no
373,32662,53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no
374,15001,37,technician,married,secondary,no,1142,yes,no,cellular,17,jul,309,2,-1,0,unknown,no
375,30219,31,student,single,secondary,no,430,no,no,cellular,5,feb,129,4,-1,0,unknown,no
376,42727,30,student,single,secondary,no,3096,no,no,cellular,26,jan,123,1,-1,0,unknown,no
377,6551,32,management,married,tertiary,no,3809,yes,no,unknown,27,may,50,5,-1,0,unknown,no
378,24097,39,admin.,married,secondary,no,1757,no,no,telephone,28,oct,125,1,-1,0,unknown,yes
379,33832,33,technician,married,unknown,no,1450,no,no,cellular,27,apr,81,1,-1,0,unknown,no
380,44096,71,retired,divorced,unknown,no,392,no,no,telephone,7,jul,276,2,-1,0,unknown,yes
381,2182,32,management,married,primary,no,142,yes,no,unknown,12,may,101,1,-1,0,unknown,no
382,31581,39,technician,married,tertiary,no,101,no,no,cellular,3,apr,441,1,-1,0,unknown,no
383,26411,30,services,married,primary,no,1015,yes,no,cellular,20,nov,24,1,113,8,failure,no
384,26823,31,entrepreneur,married,secondary,no,7518,yes,no,cellular,20,nov,332,3,-1,0,unknown,no
385,14077,27,admin.,single,secondary,no,428,no,yes,telephone,11,jul,321,2,-1,0,unknown,no
386,39346,36,blue-collar,married,primary,no,1548,yes,yes,cellular,18,may,226,2,-1,0,unknown,no
387,41446,32,management,married,tertiary,no,2667,yes,no,cellular,4,sep,171,2,186,2,failure,no
388,26457,30,technician,single,secondary,no,4888,yes,no,cellular,20,nov,274,2,-1,0,unknown,no
389,20793,49,blue-collar,married,primary,no,67,no,yes,cellular,13,aug,269,4,-1,0,unknown,no
390,13130,25,management,single,unknown,no,314,no,yes,cellular,8,jul,455,1,-1,0,unknown,no
391,32495,42,blue-collar,divorced,secondary,no,1118,yes,no,cellular,17,apr,620,1,-1,0,unknown,no
392,35134,30,admin.,single,secondary,no,122,yes,no,cellular,7,may,219,2,-1,0,unknown,no
393,14043,59,admin.,divorced,tertiary,no,39,no,no,cellular,11,jul,67,1,-1,0,unknown,no
394,606,39,blue-collar,married,secondary,no,285,yes,yes,unknown,6,may,209,1,-1,0,unknown,no
395,2967,36,management,single,tertiary,no,-38,yes,no,unknown,14,may,784,1,-1,0,unknown,no
396,18227,30,management,married,tertiary,no,160,yes,no,cellular,30,jul,83,4,-1,0,unknown,no
397,40669,57,services,single,secondary,no,0,no,no,cellular,6,aug,355,1,-1,0,unknown,yes
398,16821,33,entrepreneur,married,secondary,no,-122,no,no,cellular,24,jul,123,5,-1,0,unknown,no
399,26112,30,self-employed,single,tertiary,no,189,no,no,cellular,19,nov,71,4,-1,0,unknown,no
400,25740,42,blue-collar,married,primary,no,807,yes,no,cellular,19,nov,1057,1,-1,0,unknown,yes
401,31403,39,management,married,secondary,no,2981,no,no,cellular,26,mar,200,1,-1,0,unknown,yes
402,19860,59,blue-collar,married,secondary,no,12928,no,no,cellular,8,aug,66,2,-1,0,unknown,no
403,37863,34,self-employed,single,unknown,no,687,yes,no,cellular,14,may,99,2,-1,0,unknown,no
404,34290,51,blue-collar,married,primary,no,296,yes,no,cellular,4,may,211,5,-1,0,unknown,no
405,32314,38,technician,married,tertiary,no,1004,yes,no,cellular,16,apr,444,2,-1,0,unknown,no
406,18102,30,services,married,secondary,no,-176,yes,no,cellular,30,jul,47,31,-1,0,unknown,no
407,41690,36,admin.,married,secondary,no,11,yes,no,cellular,2,oct,121,3,-1,0,unknown,no
408,41103,70,entrepreneur,married,tertiary,no,15265,no,no,cellular,17,aug,551,2,-1,0,unknown,no
409,13359,52,management,married,secondary,no,4873,no,no,cellular,8,jul,99,9,-1,0,unknown,no
410,12959,44,admin.,divorced,tertiary,no,0,yes,no,cellular,7,jul,96,3,-1,0,unknown,no
411,3159,47,management,married,secondary,no,651,yes,no,unknown,14,may,143,3,-1,0,unknown,no
412,21112,46,blue-collar,married,primary,no,2118,no,no,telephone,14,aug,64,2,-1,0,unknown,no
413,38893,40,blue-collar,married,primary,no,2502,yes,no,cellular,18,may,205,1,-1,0,unknown,no
414,33775,19,student,single,primary,no,1247,no,no,cellular,23,apr,94,1,-1,0,unknown,no
415,4450,36,services,married,secondary,no,380,yes,no,unknown,20,may,26,1,-1,0,unknown,no
416,14255,38,blue-collar,married,secondary,no,2283,yes,no,cellular,14,jul,221,3,-1,0,unknown,no
417,14273,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown,no
418,8012,24,management,single,secondary,no,86,no,no,unknown,2,jun,1075,2,-1,0,unknown,no
419,19439,52,technician,married,secondary,no,1815,no,no,cellular,6,aug,131,3,-1,0,unknown,no
420,12990,31,housemaid,married,primary,no,-367,yes,yes,telephone,7,jul,352,2,-1,0,unknown,no
421,9385,53,management,married,tertiary,no,6408,no,no,unknown,6,jun,29,1,-1,0,unknown,no
422,42765,33,management,single,tertiary,no,373,no,yes,cellular,28,jan,169,3,93,1,failure,no
423,3800,47,blue-collar,married,secondary,no,-656,yes,no,unknown,16,may,184,2,-1,0,unknown,no
424,15886,31,housemaid,married,secondary,no,3902,yes,no,cellular,21,jul,78,4,-1,0,unknown,no
425,35270,35,management,single,tertiary,no,1618,yes,yes,cellular,7,may,542,1,-1,0,unknown,yes
426,5429,32,blue-collar,single,secondary,no,3,yes,no,unknown,23,may,108,3,-1,0,unknown,no
427,26011,43,admin.,married,secondary,no,388,yes,no,cellular,19,nov,111,2,-1,0,unknown,no
428,26119,32,management,single,tertiary,no,509,no,yes,cellular,19,nov,208,2,-1,0,unknown,no
429,18014,39,admin.,married,secondary,no,-139,no,no,cellular,30,jul,120,2,-1,0,unknown,no
430,40974,67,technician,married,secondary,no,0,no,no,cellular,13,aug,1152,2,188,1,success,no
431,425,38,technician,single,tertiary,no,9,yes,no,unknown,6,may,185,3,-1,0,unknown,no
432,43003,48,entrepreneur,single,secondary,no,315,no,no,unknown,11,feb,271,1,-1,0,unknown,yes
433,32639,34,management,married,tertiary,no,436,yes,no,cellular,17,apr,28,1,345,1,failure,no
434,34111,58,retired,married,secondary,no,919,yes,yes,cellular,30,apr,329,2,346,2,failure,no
435,7381,38,technician,married,secondary,no,381,yes,no,unknown,29,may,126,2,-1,0,unknown,no
436,17733,29,management,single,tertiary,yes,-1661,no,yes,cellular,29,jul,95,6,-1,0,unknown,no
437,36281,58,unemployed,married,secondary,no,3867,yes,no,telephone,11,may,159,1,364,2,failure,no
438,5497,32,self-employed,single,secondary,no,4,yes,no,unknown,23,may,233,2,-1,0,unknown,no
439,14751,53,blue-collar,married,secondary,no,6258,yes,no,telephone,15,jul,62,5,-1,0,unknown,no
440,5159,23,blue-collar,single,primary,no,965,yes,no,unknown,21,may,1161,4,-1,0,unknown,no
441,36192,41,services,married,unknown,no,88,yes,no,cellular,11,may,105,1,336,2,failure,no
442,10023,45,blue-collar,married,primary,no,408,no,no,unknown,9,jun,253,2,-1,0,unknown,no
443,19398,30,technician,single,tertiary,no,1081,no,no,cellular,6,aug,377,2,-1,0,unknown,no
444,14298,35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,-1,0,unknown,yes
445,15087,26,self-employed,single,tertiary,no,82,yes,no,cellular,17,jul,200,1,-1,0,unknown,no
446,19603,35,entrepreneur,married,tertiary,no,753,no,no,cellular,7,aug,187,4,-1,0,unknown,no
447,34972,36,blue-collar,single,secondary,no,111,yes,no,cellular,6,may,174,3,-1,0,unknown,no
448,41548,56,admin.,single,secondary,no,2815,yes,no,cellular,11,sep,212,1,-1,0,unknown,yes
449,31241,62,management,married,secondary,no,4562,yes,no,cellular,3,mar,168,1,-1,0,unknown,yes
450,7990,53,blue-collar,married,primary,no,256,yes,no,unknown,2,jun,202,1,-1,0,unknown,no
451,41149,34,management,single,tertiary,no,5,no,no,cellular,18,aug,370,2,-1,0,unknown,yes
452,10616,55,management,divorced,tertiary,no,25,no,no,unknown,16,jun,404,3,-1,0,unknown,no
453,1756,34,unemployed,divorced,secondary,no,354,yes,no,unknown,9,may,308,1,-1,0,unknown,no
454,24308,42,technician,married,secondary,no,69,yes,yes,cellular,17,nov,55,1,-1,0,unknown,no
455,35963,28,blue-collar,single,primary,no,16,yes,no,cellular,8,may,217,7,-1,0,unknown,no
456,43961,61,retired,married,secondary,no,2011,no,no,cellular,22,jun,292,1,578,2,failure,no
457,9284,46,admin.,single,secondary,no,1790,yes,no,unknown,5,jun,214,5,-1,0,unknown,no
458,11856,36,housemaid,single,primary,no,207,no,no,unknown,20,jun,1478,5,-1,0,unknown,no
459,28675,35,technician,single,secondary,no,951,yes,no,cellular,30,jan,163,1,254,1,failure,no
460,25981,59,management,married,tertiary,no,10114,no,no,cellular,19,nov,596,3,-1,0,unknown,no
461,19511,42,technician,single,secondary,no,77,no,yes,cellular,7,aug,152,2,-1,0,unknown,no
462,9390,37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,2,-1,0,unknown,yes
463,15376,29,admin.,single,secondary,no,-133,no,no,cellular,18,jul,108,1,-1,0,unknown,no
464,24740,40,self-employed,married,tertiary,no,3059,yes,yes,cellular,18,nov,41,1,182,1,failure,no
465,41789,36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,204,2,99,5,failure,yes
466,14375,34,blue-collar,married,secondary,no,855,no,yes,cellular,14,jul,616,3,-1,0,unknown,no
467,28920,44,self-employed,married,secondary,no,335,no,no,cellular,2,feb,105,1,-1,0,unknown,no
468,31567,68,retired,married,secondary,no,3588,no,no,telephone,3,apr,119,1,-1,0,unknown,no
469,44438,38,technician,married,secondary,no,318,no,no,cellular,5,aug,274,1,182,6,success,yes
470,37269,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,no
471,14036,26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown,no
472,431,55,admin.,married,secondary,no,131,yes,no,unknown,6,may,744,1,-1,0,unknown,no
473,41139,39,services,single,secondary,no,445,no,no,telephone,18,aug,108,1,-1,0,unknown,no
474,39560,31,management,single,tertiary,no,816,yes,no,cellular,26,may,302,1,40,1,failure,no
475,11565,52,admin.,divorced,secondary,no,98,no,yes,unknown,19,jun,148,1,-1,0,unknown,no
476,14017,39,housemaid,married,primary,no,2460,no,no,cellular,11,jul,194,3,-1,0,unknown,no
477,33896,26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,-1,0,unknown,no
478,2680,50,management,single,tertiary,no,1300,yes,no,unknown,13,may,379,2,-1,0,unknown,no
479,31069,54,management,married,tertiary,no,2960,yes,no,cellular,13,feb,94,9,85,1,failure,no
480,2009,56,services,divorced,tertiary,no,2272,yes,no,unknown,9,may,263,5,-1,0,unknown,no
481,33717,29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,158,2,181,1,success,yes
482,2864,51,management,divorced,tertiary,no,482,yes,no,unknown,14,may,178,1,-1,0,unknown,no
483,27404,35,technician,single,tertiary,no,817,yes,no,cellular,21,nov,12,5,-1,0,unknown,no
484,34838,37,admin.,divorced,secondary,no,315,yes,no,cellular,6,may,234,1,-1,0,unknown,no
485,2536,53,retired,married,tertiary,no,1691,no,no,unknown,13,may,916,2,-1,0,unknown,no
486,32937,34,blue-collar,married,tertiary,no,551,yes,no,cellular,17,apr,115,2,315,11,other,no
487,33204,35,management,single,tertiary,no,1422,yes,yes,cellular,20,apr,28,7,272,3,other,no
488,31921,20,student,single,secondary,no,1819,no,no,cellular,9,apr,245,3,-1,0,unknown,yes
489,18972,58,admin.,married,secondary,no,1686,no,no,cellular,4,aug,110,2,-1,0,unknown,no
490,33986,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,yes
491,4816,36,technician,single,secondary,no,1053,yes,no,unknown,21,may,147,1,-1,0,unknown,no
492,24760,42,blue-collar,married,secondary,no,879,yes,no,cellular,18,nov,140,1,-1,0,unknown,no
