,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4466,26927,50,blue-collar,married,primary,no,12519,yes,no,cellular,21,nov,615,3,34,1,failure,yes
5009,33046,41,technician,married,secondary,no,4004,no,no,cellular,17,apr,314,2,-1,0,unknown,yes
15577,32568,35,blue-collar,married,secondary,no,293,yes,no,cellular,17,apr,1017,1,325,1,other,yes
118,41557,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown,yes
16161,43804,46,housemaid,married,secondary,no,38,no,no,cellular,27,may,181,3,183,1,success,yes
7753,14156,55,management,divorced,secondary,no,204,yes,no,cellular,11,jul,1973,2,-1,0,unknown,yes
14975,44502,56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success,yes
17575,42036,31,management,married,tertiary,no,81,yes,no,cellular,29,oct,164,2,-1,0,unknown,yes
1025,41164,26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,-1,0,unknown,yes
19211,9238,50,technician,married,secondary,no,416,yes,no,unknown,5,jun,494,5,-1,0,unknown,yes
18601,42963,39,blue-collar,single,tertiary,no,172,yes,no,cellular,9,feb,125,2,183,2,failure,yes
12735,13927,30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,-1,0,unknown,yes
9800,20484,32,management,single,tertiary,no,2667,yes,no,cellular,12,aug,971,2,-1,0,unknown,yes
12867,6113,59,retired,single,secondary,no,351,yes,no,unknown,27,may,1063,5,-1,0,unknown,yes
19059,43860,49,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,407,1,92,1,success,yes
6123,30860,39,services,married,tertiary,no,1493,no,no,cellular,9,feb,912,3,-1,0,unknown,yes
18796,44738,46,student,single,unknown,no,1527,no,no,cellular,8,sep,358,3,184,1,success,yes
19673,23070,52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223,6,-1,0,unknown,yes
8342,45094,37,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other,yes
25123,42792,66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes
10051,35855,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,2,-1,0,unknown,yes
22810,2871,48,blue-collar,married,secondary,no,1405,yes,no,unknown,14,may,629,2,-1,0,unknown,yes
16061,37652,44,admin.,divorced,secondary,no,2999,yes,no,cellular,14,may,717,1,-1,0,unknown,yes
15827,42764,36,student,single,tertiary,no,129,no,no,cellular,28,jan,918,1,93,1,success,yes
4392,7349,30,admin.,married,secondary,no,873,yes,no,unknown,29,may,792,3,-1,0,unknown,yes
10121,40965,31,admin.,married,secondary,no,35,no,no,cellular,13,aug,315,2,105,1,success,yes
20111,44182,28,student,single,secondary,no,205,no,no,cellular,14,jul,87,3,184,2,other,yes
615,45193,29,management,single,tertiary,no,765,no,no,cellular,16,nov,238,1,-1,0,unknown,yes
4080,26580,37,technician,divorced,secondary,no,3068,yes,yes,cellular,20,nov,370,2,195,1,other,yes
10298,39943,35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,0,unknown,yes
14384,37305,30,admin.,married,secondary,no,396,yes,no,cellular,13,may,366,3,348,2,failure,yes
334,33835,24,self-employed,single,tertiary,no,2376,no,no,cellular,27,apr,122,1,-1,0,unknown,yes
20841,43133,61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,yes
14461,43955,25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,yes
13643,34318,39,management,single,tertiary,no,1515,yes,no,cellular,4,may,815,6,167,6,failure,yes
11589,44317,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,844,5,181,4,failure,yes
22719,44817,35,management,married,unknown,no,2326,yes,yes,cellular,16,sep,319,1,-1,0,unknown,yes
15915,14725,46,entrepreneur,divorced,secondary,no,-563,no,yes,cellular,15,jul,769,4,-1,0,unknown,yes
539,41437,59,admin.,single,secondary,no,4744,no,no,cellular,4,sep,879,1,-1,0,unknown,yes
11089,2054,45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,-1,0,unknown,yes
2073,35733,57,admin.,married,secondary,no,6005,yes,no,cellular,8,may,704,1,323,6,failure,yes
21359,32735,38,management,married,tertiary,no,165,yes,no,cellular,17,apr,526,1,260,2,other,yes
24757,38312,23,blue-collar,single,secondary,no,780,yes,no,cellular,15,may,416,1,-1,0,unknown,yes
11639,42497,34,management,married,tertiary,no,2037,no,no,cellular,15,dec,324,2,-1,0,unknown,yes
18564,30092,28,services,single,primary,no,198,no,no,cellular,4,feb,976,2,-1,0,unknown,yes
4951,43924,32,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,485,2,-1,0,unknown,yes
18898,42284,56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,yes
7746,33825,65,retired,married,primary,no,3629,no,no,cellular,27,apr,148,1,-1,0,unknown,yes
13942,44022,31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,401,1,-1,0,unknown,yes
5472,25196,39,entrepreneur,married,secondary,no,11887,no,no,cellular,18,nov,1181,2,-1,0,unknown,yes
20158,41519,31,management,single,tertiary,no,12569,no,no,cellular,9,sep,344,1,295,1,failure,yes
6629,44014,68,retired,divorced,primary,no,476,no,no,telephone,28,jun,363,1,-1,0,unknown,yes
2212,10509,38,blue-collar,married,secondary,no,1627,no,no,unknown,16,jun,1323,9,-1,0,unknown,yes
24576,31047,31,management,married,tertiary,no,2603,yes,no,cellular,11,feb,280,4,-1,0,unknown,yes
18068,13702,30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,1426,3,-1,0,unknown,yes
6858,38380,29,services,married,secondary,no,6567,yes,no,cellular,15,may,792,2,298,1,failure,yes
6539,31906,42,entrepreneur,married,secondary,no,0,yes,no,cellular,9,apr,331,1,140,4,failure,yes
11887,44205,43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,yes
23201,44250,35,admin.,single,secondary,no,321,no,no,cellular,21,jul,143,1,412,3,other,yes
21009,39417,43,management,divorced,unknown,no,7702,no,no,cellular,22,may,460,1,95,2,success,yes
2016,12825,45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,1,-1,0,unknown,yes
22867,38691,51,management,single,tertiary,no,297,yes,no,cellular,15,may,415,4,375,1,failure,yes
20266,21258,46,technician,married,secondary,no,1353,no,no,cellular,18,aug,528,5,-1,0,unknown,yes
6033,38464,26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes
12942,42834,66,retired,married,primary,no,3629,no,no,cellular,2,feb,474,1,172,2,other,yes
21559,35551,39,blue-collar,married,secondary,no,62,yes,no,cellular,7,may,877,3,-1,0,unknown,yes
8533,40263,34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,1,-1,0,unknown,yes
8745,40186,33,technician,single,secondary,no,66,no,no,cellular,5,jun,157,2,-1,0,unknown,yes
21756,43735,52,management,married,tertiary,no,583,no,no,cellular,17,may,376,1,181,3,success,yes
14158,39956,32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,115,2,86,2,success,yes
13288,31293,35,management,single,tertiary,no,671,yes,no,cellular,10,mar,112,1,-1,0,unknown,yes
19305,45075,48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,419,1,-1,0,unknown,yes
20176,39691,54,self-employed,single,tertiary,no,384,no,yes,cellular,27,may,200,1,-1,0,unknown,yes
26721,42542,30,unemployed,divorced,secondary,no,7105,no,no,cellular,22,dec,321,2,-1,0,unknown,yes
11797,11703,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,yes
11984,43332,59,management,married,tertiary,no,3342,no,no,cellular,18,mar,467,2,188,6,other,yes
21043,570,28,services,single,secondary,no,5090,yes,no,unknown,6,may,1297,3,-1,0,unknown,yes
9308,40050,50,management,divorced,tertiary,no,810,no,no,cellular,4,jun,510,3,-1,0,unknown,yes
1939,42082,87,retired,married,primary,no,230,no,no,cellular,30,oct,144,1,-1,0,unknown,yes
7093,18166,42,entrepreneur,married,unknown,no,206,yes,no,cellular,30,jul,695,2,-1,0,unknown,yes
9066,44845,23,technician,single,secondary,no,283,yes,no,cellular,22,sep,175,1,184,2,success,yes
14628,38157,29,blue-collar,married,secondary,no,940,yes,yes,cellular,15,may,382,1,-1,0,unknown,yes
20122,42189,63,retired,divorced,primary,no,109,no,no,cellular,10,nov,406,2,-1,0,unknown,yes
6721,34221,33,technician,single,tertiary,no,1636,yes,no,cellular,4,may,592,1,66,1,success,yes
14108,37994,53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes
22874,16902,34,blue-collar,single,secondary,no,1759,no,yes,cellular,25,jul,695,1,-1,0,unknown,yes
23222,20228,33,management,single,tertiary,no,1120,no,no,cellular,11,aug,1070,2,-1,0,unknown,yes
15437,38638,40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes
20385,17456,50,admin.,single,secondary,no,133,no,no,cellular,28,jul,890,4,-1,0,unknown,yes
10107,43537,46,admin.,divorced,primary,no,429,yes,no,cellular,26,apr,465,2,369,2,success,yes
6348,24153,43,admin.,married,secondary,no,2271,no,no,telephone,10,nov,524,1,-1,0,unknown,yes
13775,43681,19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes
16451,13984,30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,1399,1,-1,0,unknown,yes
13155,41994,22,student,single,secondary,no,23,no,no,cellular,27,oct,137,1,-1,0,unknown,yes
10710,43910,30,technician,single,secondary,no,2371,no,no,cellular,14,jun,661,1,384,2,other,yes
19675,30680,60,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,feb,1658,1,262,1,failure,yes
16861,30960,29,technician,single,tertiary,no,673,yes,no,cellular,9,feb,835,3,-1,0,unknown,yes
26946,42197,57,management,married,secondary,no,2155,no,yes,cellular,10,nov,144,3,91,2,failure,yes
2986,44121,50,unknown,married,unknown,no,558,no,no,cellular,9,jul,464,1,683,6,failure,yes
11934,32282,31,technician,married,secondary,no,183,no,no,cellular,16,apr,495,1,-1,0,unknown,yes
19450,43798,66,management,married,unknown,no,2149,yes,no,cellular,26,may,135,2,90,11,success,yes
4000,25883,32,services,married,secondary,no,264,yes,yes,cellular,19,nov,1502,1,-1,0,unknown,yes
24901,31179,50,management,married,unknown,no,8345,no,no,cellular,27,feb,194,1,261,1,failure,yes
19444,19286,34,blue-collar,married,secondary,no,182,no,no,cellular,6,aug,938,2,-1,0,unknown,yes
14888,33816,71,technician,married,tertiary,no,383,no,no,cellular,27,apr,388,3,-1,0,unknown,yes
12465,42310,23,student,single,secondary,no,1234,no,no,cellular,16,nov,250,1,-1,0,unknown,yes
8256,36398,39,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,1232,2,-1,0,unknown,yes
1321,12728,42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes
10523,41280,43,services,married,secondary,no,2145,no,no,cellular,25,aug,291,2,95,4,success,yes
10025,7852,46,management,single,tertiary,no,2904,yes,no,unknown,30,may,984,2,-1,0,unknown,yes
12010,41116,35,management,single,tertiary,no,431,no,no,cellular,17,aug,343,2,397,1,failure,yes
4094,39827,27,management,single,tertiary,no,1840,no,no,cellular,1,jun,220,1,28,8,other,yes
24905,21978,32,technician,single,secondary,no,116,yes,no,cellular,20,aug,718,2,-1,0,unknown,yes
3015,42573,44,management,married,unknown,no,2724,no,no,cellular,28,dec,893,1,-1,0,unknown,yes
26631,42599,27,management,single,secondary,no,843,no,no,cellular,8,jan,187,1,-1,0,unknown,yes
4252,34382,39,blue-collar,married,secondary,no,261,no,no,cellular,4,may,841,4,-1,0,unknown,yes
22919,38012,35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,2,-1,0,unknown,yes
23031,42358,31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,-1,0,unknown,yes
3910,43165,30,management,single,tertiary,no,5359,no,no,cellular,26,feb,427,1,191,3,success,yes
5406,34183,45,blue-collar,married,secondary,no,10252,no,no,cellular,4,may,675,2,-1,0,unknown,yes
22687,25628,46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,yes
3738,44973,36,technician,single,secondary,no,12264,no,no,cellular,11,oct,285,1,182,2,success,yes
2445,36444,39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other,yes
23095,16599,41,entrepreneur,single,secondary,no,663,no,no,cellular,24,jul,1204,1,-1,0,unknown,yes
8570,41090,25,student,single,secondary,no,4147,no,no,cellular,14,aug,211,3,-1,0,unknown,yes
471,44852,60,admin.,married,secondary,no,3735,no,no,cellular,22,sep,183,1,184,11,success,yes
6890,43042,58,admin.,married,secondary,no,169,no,no,cellular,15,feb,216,1,91,4,success,yes
16959,43035,46,management,married,tertiary,no,349,no,no,cellular,15,feb,295,2,616,1,failure,yes
14298,40522,31,management,single,secondary,no,202,yes,no,cellular,8,jul,167,1,62,1,failure,yes
901,29025,39,student,single,tertiary,no,2103,no,no,cellular,2,feb,588,1,-1,0,unknown,yes
6685,41772,51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,79,2,-1,0,unknown,yes
8878,31223,61,retired,married,tertiary,no,32685,no,no,cellular,2,mar,1447,2,-1,0,unknown,yes
14770,30482,40,unemployed,married,primary,no,1908,yes,no,cellular,5,feb,1661,2,-1,0,unknown,yes
5515,9135,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes
16874,42008,44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown,yes
23843,7812,53,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,may,1980,2,-1,0,unknown,yes
3839,41829,30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,yes
24452,11842,47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes
12412,42052,45,admin.,divorced,secondary,no,0,no,no,cellular,29,oct,264,1,-1,0,unknown,yes
12924,17132,35,technician,married,tertiary,no,1629,no,no,cellular,25,jul,653,4,-1,0,unknown,yes
11472,21925,31,management,married,tertiary,no,792,no,no,cellular,20,aug,763,14,-1,0,unknown,yes
16746,40019,26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72,1,success,yes
14434,24271,37,management,married,secondary,no,5447,yes,yes,cellular,17,nov,1789,1,-1,0,unknown,yes
25006,44836,46,services,married,primary,no,4343,yes,no,unknown,20,sep,185,1,-1,0,unknown,yes
26509,44180,35,management,married,secondary,no,724,yes,no,cellular,14,jul,287,2,415,1,failure,yes
16719,39508,37,services,married,secondary,no,466,yes,yes,cellular,25,may,377,1,-1,0,unknown,yes
24817,36111,43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,yes
24233,43584,63,retired,married,primary,no,12067,no,no,telephone,29,apr,660,1,191,1,failure,yes
6567,11620,41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes
15219,24056,43,management,married,tertiary,no,1258,no,no,unknown,20,oct,312,1,-1,0,unknown,yes
3492,31372,59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,203,4,121,2,failure,yes
23282,42462,69,retired,married,unknown,no,426,no,no,telephone,9,dec,395,1,-1,0,unknown,yes
20204,43802,67,retired,married,primary,no,1430,no,no,telephone,26,may,283,2,135,5,success,yes
15794,37261,48,admin.,divorced,secondary,no,83,yes,no,cellular,13,may,1101,1,-1,0,unknown,yes
20861,42122,55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,209,2,273,1,failure,yes
11555,40128,28,management,single,secondary,no,1633,no,no,cellular,5,jun,275,1,-1,0,unknown,yes
23758,42932,23,admin.,single,tertiary,no,897,yes,no,cellular,8,feb,190,2,280,8,failure,yes
19761,18239,39,technician,single,secondary,no,391,no,yes,cellular,30,jul,962,4,-1,0,unknown,yes
22342,40702,41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,273,1,95,2,failure,yes
25724,42860,78,retired,married,unknown,no,4807,no,no,telephone,3,feb,892,2,104,4,success,yes
26604,20510,30,management,married,secondary,no,850,no,no,cellular,12,aug,507,2,-1,0,unknown,yes
22943,44708,33,admin.,married,secondary,no,616,no,no,cellular,6,sep,250,3,-1,0,unknown,yes
18831,43239,83,retired,married,tertiary,no,4761,no,no,telephone,8,mar,659,1,-1,0,unknown,yes
15911,20176,30,management,married,tertiary,no,131,yes,no,cellular,11,aug,384,6,-1,0,unknown,yes
23987,35279,30,services,single,secondary,no,-271,yes,no,cellular,7,may,609,1,337,1,success,yes
15854,44073,39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,yes
14396,45005,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,oct,190,1,92,5,success,yes
14664,9146,41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,1053,2,-1,0,unknown,yes
11725,29945,22,admin.,single,tertiary,no,897,yes,no,cellular,4,feb,133,4,-1,0,unknown,yes
6937,2487,45,entrepreneur,divorced,tertiary,no,-395,yes,no,unknown,13,may,470,1,-1,0,unknown,yes
1513,43338,43,management,divorced,tertiary,no,2367,no,no,cellular,22,mar,173,2,181,4,success,yes
12349,39976,29,blue-collar,married,primary,no,5,no,no,cellular,3,jun,321,1,-1,0,unknown,yes
9447,41980,73,retired,married,primary,no,542,no,no,cellular,26,oct,355,1,180,5,failure,yes
12734,44905,48,management,single,tertiary,no,334,yes,no,cellular,28,sep,600,2,92,12,success,yes
3876,41845,31,management,married,tertiary,no,6138,no,no,cellular,16,oct,154,2,119,5,failure,yes
16823,40209,35,management,married,tertiary,no,925,no,no,cellular,8,jun,200,4,-1,0,unknown,yes
22721,43386,80,retired,divorced,primary,no,235,no,no,cellular,31,mar,577,1,223,3,other,yes
8965,31835,30,technician,single,secondary,no,2544,no,no,cellular,8,apr,108,2,-1,0,unknown,yes
18942,37021,36,blue-collar,married,primary,no,319,yes,no,cellular,13,may,774,2,301,1,failure,yes
12492,29588,36,management,married,tertiary,no,254,no,no,cellular,3,feb,303,2,-1,0,unknown,yes
15194,15465,33,technician,single,tertiary,no,1393,yes,no,cellular,18,jul,1127,3,-1,0,unknown,yes
11941,26996,30,management,single,secondary,no,4642,yes,no,cellular,21,nov,528,1,-1,0,unknown,yes
4644,14650,51,entrepreneur,married,secondary,no,-799,no,yes,cellular,15,jul,1001,3,-1,0,unknown,yes
25116,43400,60,blue-collar,married,primary,no,7929,no,no,unknown,1,apr,111,1,-1,0,unknown,yes
15372,41993,52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,515,1,failure,yes
2604,39983,25,student,single,tertiary,no,1189,no,no,cellular,3,jun,165,1,-1,0,unknown,yes
24062,44168,70,retired,divorced,primary,no,482,no,no,telephone,14,jul,413,1,181,3,success,yes
6322,40617,49,management,divorced,tertiary,no,914,no,no,cellular,4,aug,185,1,-1,0,unknown,yes
16604,32162,36,admin.,single,secondary,no,11174,yes,no,cellular,15,apr,953,1,-1,0,unknown,yes
10211,14744,27,entrepreneur,married,tertiary,no,139,no,no,cellular,15,jul,448,5,-1,0,unknown,yes
10659,42987,54,unknown,married,secondary,no,2206,no,no,cellular,11,feb,449,1,91,3,success,yes
19334,40048,43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,187,1,20,1,other,yes
11675,36732,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown,yes
19786,4510,35,services,married,secondary,no,4170,yes,no,unknown,20,may,1777,1,-1,0,unknown,yes
16885,41960,73,retired,married,primary,no,796,no,no,cellular,23,oct,427,1,182,2,failure,yes
14830,42055,50,technician,married,secondary,no,3654,no,no,cellular,29,oct,215,2,78,2,other,yes
9244,31401,24,student,single,secondary,no,1250,no,no,cellular,25,mar,411,2,-1,0,unknown,yes
17089,42505,72,retired,married,secondary,no,1533,no,no,cellular,16,dec,546,2,-1,0,unknown,yes
18478,29332,46,blue-collar,married,primary,no,977,no,yes,telephone,2,feb,436,3,-1,0,unknown,yes
23103,32313,44,management,married,primary,no,294,no,no,cellular,16,apr,165,3,-1,0,unknown,yes
5248,41907,65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes
15037,25590,30,self-employed,single,secondary,no,-617,no,yes,cellular,19,nov,925,1,-1,0,unknown,yes
